"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Angel of Serenity","rtr","Near Mint","English","","","2024-11-09 18:25:08.900000","1","False","False",""
"2","2","Angel of the Dawn","cmr","Near Mint","English","","","2022-02-27 04:15:55.433000","6","False","False",""
"1","1","Angel of the Ruins","mh3","Near Mint","English","","","2024-06-09 13:31:09.443000","262","False","False",""
"1","1","Angel of the Ruins","c21","Near Mint","English","","","2024-11-09 18:25:08.900000","11","False","False",""
"2","2","Angel of the Ruins","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","229","False","False",""
"1","1","Angelic Arbiter","jmp","Near Mint","English","","","2024-11-09 18:25:08.900000","86","False","False",""
"1","1","Angelic Curator","mh2","Near Mint","English","","","2022-05-21 00:29:26.733000","262","False","False",""
"1","1","Angelic Exaltation","rvr","Near Mint","English","","","2024-01-24 03:19:00.843000","2","False","False",""
"1","1","Angelic Gift","afc","Near Mint","English","","","2022-02-27 04:18:11.390000","64","False","False",""
"1","1","Angelic Gift","j25","Near Mint","English","","","2024-12-04 16:40:15.593000","165","False","False",""
"1","1","Angelic Gift","cmr","Near Mint","English","","","2022-02-27 03:44:09.427000","7","False","False",""
"1","1","Angelic Gift","bbd","Near Mint","English","","","2022-02-27 04:11:39.170000","88","False","False",""
"2","2","Angelic Intervention","mom","Near Mint","English","","","2023-04-16 05:53:21.013000","5","False","False",""
"2","2","Angelic Purge","inr","Near Mint","English","","","2025-01-18 07:15:56.763000","9","False","False",""
"1","1","Angelic Skirmisher","pgtc","Near Mint","English","foil","","2024-11-09 18:25:08.900000","A11","False","False",""
"1","1","Angelic Wall","10e","Near Mint","English","","","2022-04-28 05:04:17.660000","5","False","False",""
"1","1","Angelic Wall","avr","Near Mint","English","","","2022-02-27 05:04:05.013000","4","False","False",""
"2","2","Angelo","tfin","Near Mint","English","","","2025-07-19 05:58:30.693000","19","False","False",""
"2","2","Angel's Mercy","avr","Near Mint","English","","","2022-02-27 05:04:26.610000","3","False","False",""
"2","2","Angel's Mercy","m12","Near Mint","English","","","2022-02-27 03:36:50.397000","4","False","False",""
"1","1","Anger","cmd","Near Mint","English","","","2023-05-04 00:06:23.560000","109","False","False",""
"1","1","Anger","fic","Near Mint","English","","","2025-12-24 20:45:35.100000","289","False","False",""
"1","1","Angrath, Captain of Chaos","war","Near Mint","Japanese","","","2024-11-09 18:25:00.647000","227★","False","False",""
"1","1","Angry Rabble","spm","Near Mint","English","","","2025-09-20 07:23:41.603000","75","False","False",""
"1","1","Anguished Unmaking","otp","Near Mint","English","","","2024-04-14 03:59:35.500000","35","False","False",""
"1","1","Anim Pakal, Thousandth Moon","plci","Near Mint","English","foil","","2025-05-21 04:38:01.867000","223s","False","False",""
"1","1","Animal Attendant","tle","Near Mint","English","","","2025-12-12 05:25:36.700000","128","False","False",""
"1","1","Animar, Soul of Elements","a25","Good (Lightly Played)","English","","","2026-08-19 02:36:18.320000","196","False","False",""
"1","1","Animate Dead","3ed","Near Mint","English","","","2024-11-09 18:25:00.647000","93","False","False",""
"1","1","Animate Dead","mkc","Near Mint","English","","","2026-03-05 03:19:30.657000","125","False","True",""
"1","1","Animate Dead","soc","Near Mint","English","","","2026-07-01 16:26:14.037000","207","False","False",""
"2","2","Animating Faerie // Bring to Life","eld","Near Mint","English","","","2022-02-27 18:32:17.717000","38","False","False",""
"2","2","Ankle Biter","otj","Near Mint","English","","","2024-04-14 04:17:00.063000","153","False","False",""
"2","2","Annex Sentry","one","Near Mint","English","","","2023-03-18 01:58:10.533000","2","False","False",""
"1","1","Annie Joins Up","otj","Near Mint","English","","","2024-04-14 03:59:16.873000","191","False","False",""
"1","1","Annihilating Glare","one","Near Mint","English","","","2023-03-17 23:14:23.057000","80","False","False",""
"1","1","Annoyed Altisaur","mh3","Near Mint","English","foil","","2024-06-08 23:38:18.120000","284","False","False",""
"2","2","Annoyed Altisaur","mh3","Near Mint","English","","","2024-06-14 22:17:32.857000","284","False","False",""
"2","2","Anoint with Affliction","one","Near Mint","English","","","2023-03-18 02:00:50.433000","81","False","False",""
"3","3","Anointed Chorister","m21","Near Mint","English","","","2023-01-22 17:19:30.600000","4","False","False",""
"1","1","Anointed Procession","plst","Near Mint","English","","","2024-11-09 18:25:41.233000","AKH-2","False","False",""
"2","2","Anointer of Valor","cmr","Near Mint","English","","","2022-02-27 22:22:16.143000","8","False","False",""
"2","2","Anointer of Valor","2x2","Near Mint","English","","","2022-07-09 21:48:20.333000","6","False","False",""
"1","1","Anointer Priest","akh","Near Mint","English","","","2022-02-27 03:48:46.330000","3","False","False",""
"2","2","Another Chance","lci","Near Mint","English","","","2023-11-25 07:52:57.390000","90","False","False",""
"1","1","Anthropede","dsk","Near Mint","English","","","2024-09-21 06:04:23.810000","167","False","False",""
"1","1","Anticausal Vestige","eoe","Near Mint","English","","","2025-12-16 06:22:38.637000","1","False","False",""
"1","1","Ant-Man, Colony Commander","msh","Near Mint","English","foil","","2026-06-21 07:00:50.440000","201","False","False",""
"1","1","Ant-Man's Army","msh","Near Mint","English","","","2026-06-21 06:54:48.800000","161","False","False",""
"1","1","Anya, Merciless Angel","c15","Near Mint","English","","","2024-11-09 18:25:08.900000","41","False","False",""
"2","2","Anzrag, the Quake-Mole","mkm","Near Mint","English","","","2025-04-23 04:53:16.313000","186","False","False",""
"1","1","Apathy","wth","Near Mint","English","","","2022-02-27 18:48:04.127000","33","False","False",""
"1","1","Apex Devastator","cmr","Near Mint","English","","","2024-11-09 18:25:12.580000","217","False","False",""
"1","1","Aphelia, Viper Whisperer","j25","Near Mint","English","","","2025-01-28 02:44:28.793000","40","False","False",""
"1","1","Aphelia, Viper Whisperer","j25","Near Mint","English","","","2024-12-06 06:03:10.793000","40","False","True",""
"1","1","Aphetto Vulture","ons","Near Mint","English","","","2022-02-26 18:08:54.877000","126","False","False",""
"1","1","Apostle of Invasion","one","Near Mint","English","","","2023-03-17 23:01:39.377000","3","False","False",""
"1","1","Apothecary Geist","inr","Near Mint","English","foil","","2025-01-18 07:12:57.470000","10","False","False",""
"3","3","Apothecary Geist","inr","Near Mint","English","","","2025-01-18 07:18:24.630000","10","False","False",""
"1","1","Apothecary White","clu","Near Mint","English","","","2024-12-05 15:14:42.023000","1","False","False",""
"3","3","Appa, Loyal Sky Bison","tla","Near Mint","English","","","2025-12-11 00:18:40.897000","9","False","False",""
"1","1","Appeal to Eirdu","ecl","Near Mint","English","foil","","2026-01-18 04:01:14.687000","5","False","False",""
"1","1","Appeal to Eirdu","ecl","Near Mint","English","","","2026-01-18 04:01:06.637000","5","False","False",""
"3","3","Appendage Amalgam","dsk","Near Mint","English","","","2024-09-21 05:51:27.463000","83","False","False",""
"1","1","Apprentice Necromancer","c17","Near Mint","English","","","2024-11-09 18:25:23.097000","97","False","False",""
"1","1","Apprentice Sharpshooter","vow","Near Mint","English","","","2026-07-01 16:46:47.483000","185","False","False",""
"1","1","Approach of the Second Sun","akh","Near Mint","English","","","2024-11-09 18:25:00.647000","4","False","False",""
"4","4","Aquamoeba","dmr","Near Mint","English","","","2023-01-13 23:16:52.707000","38","False","False",""
"3","3","Aquatic Alchemist // Bubble Up","woe","Near Mint","English","","","2024-03-31 02:21:32.813000","40","False","False",""
"1","1","Aqueous Form","cmr","Near Mint","English","","","2024-11-09 18:25:15.883000","56","False","False",""
"1","1","Arabella, Abandoned Doll","dsk","Near Mint","English","","","2025-05-26 03:11:53.147000","208","False","False",""
"1","1","Arachne, Psionic Weaver","spm","Near Mint","English","","","2025-09-20 07:11:25.120000","2","False","False",""
"2","2","Arachnoform","khm","Near Mint","English","","","2023-12-03 18:40:37.920000","159","False","False",""
"1","1","Arachnogenesis","cmm","Near Mint","English","","","2023-08-10 19:21:30.790000","272","False","False",""
"2","2","Arachnus Web","m12","Near Mint","English","","","2022-02-26 01:55:07.400000","163","False","False",""
"1","1","Aragorn and Arwen, Wed","ltr","Near Mint","English","foil","","2023-10-16 19:58:15.960000","287","False","False",""
"1","1","Arashin Sunshield","tdm","Near Mint","English","","","2025-04-06 17:12:03.207000","3","False","False",""
"1","1","Arasta of the Endless Web","blc","Near Mint","English","","","2025-08-31 04:57:39.393000","205","False","False",""
"1","1","Araumi of the Dead Tide","cmr","Near Mint","English","","","2024-11-09 18:25:23.097000","267","False","False",""
"3","3","Arbalest Elite","m12","Near Mint","English","","","2022-02-27 03:39:50.007000","5","False","False",""
"1","1","Arbiter of the Ideal","bng","Near Mint","English","","","2022-05-26 04:59:50.017000","31","False","False",""
"2","2","Arbor Elf","m13","Near Mint","English","","","2025-03-24 06:17:30.920000","160","False","False",""
"1","1","Arborea Pegasus","afr","Near Mint","English","","","2022-02-27 05:13:12.553000","2","False","False",""
"1","1","Arboreal Grazer","war","Near Mint","English","","","2022-02-26 01:40:29.637000","149","False","False",""
"4","4","Arboreal Grazer","rvr","Near Mint","English","","","2024-01-24 04:19:31.243000","131","False","False",""
"1","1","Arboria","dmr","Near Mint","English","","","2023-01-13 21:44:23.170000","438","False","False",""
"1","1","Arc Spitter","snc","Near Mint","English","","","2022-04-24 20:04:32.790000","233","False","False",""
"2","2","Arc Trail","som","Near Mint","English","","","2022-02-26 23:52:52.073000","81","False","False",""
"1","1","Arcades, the Strategist","pm19","Near Mint","English","foil","","2024-11-09 18:25:04.780000","212s","False","False",""
"1","1","Arcane Bombardment","otc","Near Mint","English","","","2024-04-23 02:13:03.677000","154","False","False",""
"1","1","Arcane Denial","otc","Near Mint","English","","","2024-04-23 02:13:03.677000","89","False","False",""
"1","1","Arcane Denial","cmr","Near Mint","English","","","2024-11-09 18:25:37.977000","393","False","False",""
"1","1","Arcane Denial","a25","Near Mint","English","","","2023-12-24 21:18:44.353000","41","False","False",""
"1","1","Arcane Encyclopedia","clb","Near Mint","English","","","2022-06-11 14:03:43.743000","297","False","False",""
"1","1","Arcane Epiphany","fdn","Near Mint","English","","","2024-11-09 07:05:03.967000","29","False","False",""
"1","1","Arcane Infusion","mid","Near Mint","English","","","2026-04-26 02:13:20.007000","210","False","False",""
"2","2","Arcane Investigator","afr","Near Mint","English","","","2022-02-27 18:43:13.877000","46","False","False",""
"1","1","Arcane Sanctum","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","146","False","False",""
"1","1","Arcane Sanctum","ncc","Near Mint","English","","","2024-11-09 18:25:37.977000","385","False","False",""
"1","1","Arcane Sanctum","moc","Near Mint","English","","","2024-08-29 19:34:05.657000","390","False","False",""
"1","1","Arcane Sanctum","fic","Near Mint","English","","","2025-07-09 00:51:13.860000","373","False","False",""
"1","1","Arcane Signet","soc","Near Mint","English","","","2026-04-27 02:49:00.863000","127","False","False",""
"1","1","Arcane Signet","cmr","Near Mint","English","","","2024-11-09 18:25:00.647000","297","False","False",""
"1","1","Arcane Signet","ncc","Near Mint","English","","","2024-11-09 18:25:00.647000","360","False","False",""
"2","2","Arcane Signet","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","332","False","False",""
"1","1","Arcane Signet","fic","Near Mint","English","","","2025-07-09 00:51:13.860000","335","False","False",""
"1","1","Arcane Signet","fic","Near Mint","English","","","2025-06-19 03:26:58.633000","333","False","False",""
"1","1","Arcane Signet","c20","Near Mint","English","","","2024-11-09 18:25:00.647000","237","False","False",""
"1","1","Arcane Signet","khc","Near Mint","English","","","2024-11-09 18:25:00.647000","96","False","False",""
"1","1","Arcane Signet","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","334","False","False",""
"2","2","Arcane Signet","c21","Near Mint","English","","","2024-11-09 18:25:00.647000","234","False","False",""
"1","1","Arcane Signet","40k","Near Mint","English","","","2022-11-22 05:18:31.840000","228","False","False",""
"1","1","Arcane Signet","cmm","Near Mint","English","","","2024-07-09 04:09:13.760000","367","False","False",""
"1","1","Arcane Signet","40k","Near Mint","English","","","2024-11-09 18:25:23.097000","227","False","False",""
"1","1","Arcane Signet","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","51","False","False",""
"3","3","Arcane Signet","eld","Near Mint","English","","","2024-11-09 18:25:19.133000","331","False","False",""
"2","2","Arcane Signet","blc","Near Mint","English","","","2025-08-31 04:57:39.393000","127","False","False",""
"1","1","Arcane Signet","mic","Near Mint","English","","","2024-11-09 18:25:04.780000","157","False","False",""
"1","1","Arcane Signet","p30m","Near Mint","English","","","2024-11-09 18:25:37.977000","1F","False","False",""
"1","1","Arcane Signet","clb","Near Mint","English","","","2023-12-24 21:29:09.700000","298","False","False",""
"1","1","Arcane Signet","afc","Near Mint","English","","","2024-11-09 18:25:15.883000","197","False","False",""
"1","1","Arcane Signet","lcc","Near Mint","English","","","2023-11-19 21:37:17.027000","299","False","False",""
"1","1","Arcane Signet","onc","Near Mint","English","","","2024-11-09 18:25:41.233000","125","False","False",""
"1","1","Arcanis the Omnipotent","ema","Near Mint","English","","","2024-11-09 18:25:00.647000","39","False","False",""
"2","2","Arcanist's Owl","eld","Near Mint","English","","","2022-02-26 04:34:41.917000","206","False","False",""
"1","1","Arcbond","frf","Near Mint","English","","","2024-07-11 23:37:44.260000","91","False","False",""
"1","1","Arcbound Condor","mh3","Near Mint","English","","","2024-06-09 05:14:51.117000","81","False","False",""
"1","1","Arcbound Javelineer","mh2","Near Mint","English","","","2023-04-16 06:10:03.800000","2","False","False",""
